RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020
94618,26011,84635,Zip,UT,UT,Hinckley,,Millard County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103104,102402,102354,101988,102302,102202,102214,101960,101422,100590,99713,98952,98495,98340,98295,97720,96356,95053,94034,93188,92700,92446,92407,91964,91268,90803,90147,89847,89320,89603,89225,89069,88554,88474,88080,88180,87550,86867,85270,84676,84345,83749,83142,82599,82847,82522,82258,81752,82410,83227,84517,84844,85005,85112,85725,86236,86487,86831,87576,88372,88923,89325,90099,91049,92090,92825,93348,94334,95222,96306,96737,97427,98180,98718,98895,99036,99183,99966,100415,100749,100837,100585,100553,100235,99570,99386,99152,99378,99696,99636,100012,99809,100203,101552,103282,105002,106689,107551,108703,108942,109402,110434,111775,113623,114575,114281,113886,113460,112907,113143,113613,115281,116416,116784,116668,116758,117320,118770,119945,121424,122885,124474,125668,126352,127092,127859,127573,127153,126361,126592,126195,126877,127369,127490,127125,127224,128039,128782,130104,131085,132588,133044,134099,134097,134260,134477,135194,135516,135293,135166
94650,26235,84714,Zip,UT,UT,Beryl,Cedar City,Iron County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80358,80769,81111,81771,82350,83101,84097,84958,85739,86483,87384,88229,88858,89209,89466,90325,92531,94147,94788,94646,94909,95235,95157,95590,96816,98293,99546,99417,97445,96121,95908,97319,98395,99524,101041,101717,101708,102090,103295,104952,105501,105560,105396,105469,105079,104343,103020,101577,99543,97002,94541,92773,92508,91470,90240,87711,86030,84488,83455,82726,81841,80990,79867,79617,79632,80334,80847,81325,81470,81090,80391,79297,79556,80406,81560,81406,80907,80128,79385,79563,79909,81180,82383,84018,85258,86011,86430,87033,87655,89195,90488,91137,91477,91752,93135,95198,95526,95142,94872,96053,97340,97222,97268,97234,97241,96813,96165,95107,95820,96855,97321,96254,95629,96320,97239,98421,99584,100872,100652,100092,99372,99412,99783,99597,98522,96980,96040,96046,96364,96551,97391,97891,97682,97195,97295,98434,99695,100470,101294,100764,100437,100072,100556,101866,104007,106515,109084,111811,113958,115983,117975,120677,122699,124243,125327,126332,125979,125147,122763,120969,120415,122595,123993,123920,122906,122961,124031,125753,128368,130714,133214,134729,135784,134838,134267,134994,136998,138495,139266,139444,139508,140088,141527,143594,145655,148064
94528,26235,84311,Zip,UT,UT,Fielding,Ogden-Clearfield,Box Elder County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132831,134430,135517,137923,139775,141855,143708,145836,148087,150213,152239,153970,155560,156644,157989,159316,161550,163205,165171,166535,167611,168666,169536,170553,171859,173034,174096,174666,174586,174605,174316,174047,173460,172766,172047,171459,170362,169278,168213,167508,167072,166171,165043,163494,162052,160602,159542,158315,157026,155484,153905,152327,150781,149667,148776,148450,148227,148054,147574,147243,146819,146644,146212,145788,145567,145212,145022,144254,143492,142671,141804,140835,140216,139807,139987,140077,140156,140188,140112,140364,140423,140760,141027,141432,141265,141556,141486,141914,141984,142473,143274,144132,145425,146487,147897,149362,151350,152794,154374,156261,158456,160479,161816,163166,164503,165766,167284,168497,169826,171082,171854,172479,172980,173623,174025,174550,175264,176157,176494,176754,177382,178024,179475,180477,181948,183139,184642,186052,186880,188197,189268,191109,191996,193268,194341,195252,195875,196042,197220,197914,199190,199699,200910,201951,203277,204518,205525,206998,208821,210937,212639,214809,216689,218841,220912,223180,225443,227586,229260,230858,231323,232764,233933,236271,236903,237669,237895,239074,240015,241339,242669,244184,245819,247376,249243,250181,252667,255258,258362,260847,263711,266563,269991
94445,26329,84082,Zip,UT,UT,Wallsburg,Heber,Wasatch County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240791,243058,245166,249063,252711,255927,258566,260822,263412,266828,271104,275108,278443,280832,282814,286019,289701,294488,298492,303067,306444,309821,311497,313079,315246,319153,324073,327186,328280,327905,329501,330359,332179,331698,331324,330934,330236,326472,321356,316288,314885,313619,313810,314148,313359,310513,307224,304315,302501,300859,299076,297263,294416,292029,286940,283093,280110,279735,278899,277887,276916,276431,275829,274827,273244,271084,270451,269375,269197,267879,267276,265423,264152,263466,263583,263172,263652,264753,266178,267504,267329,267354,266348,267267,266980,267377,267110,268276,268600,269217,269574,269590,270282,271963,275051,278259,281785,284941,287845,290475,292849,295362,297225,299444,301162,302549,303387,303923,304749,305437,306496,306265,306723,306449,307394,308426,309989,310740,311450,313188,314296,315103,314836,316714,319067,322168,324670,326590,328028,329924,332375,330553,329040,327681,330524,332618,334012,335308,336814,339092,341484,344304,346711,350221,353502,356617,358436,360389,363074,366101,368808,371779,374893,378288,380949,387966,395294,403586,408456,413264,417422,421103,424774,428730,432987,436240,438671,440237,441931,443814,445304,448144,451059,454776,457709,460471,462819,465613,469519,471444,473082,473996,477295,479449,481611
94631,26496,84649,Zip,UT,UT,Oak City,,Millard County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139543,141090,142710,145249,147537,149264,151582,153551,156737,159153,161789,163013,163937,164779,164637,165518,166560,168575,170160,171870,171832,172898,173454,175867,177700,178773,180999,183141,185190,186061,184658,183892,182702,181440,180007,179230,180708,183290,185478,185920,185957,186823,189395,190720,191653,191861,192530,192046,189942,187444,185386,184239,183567,183542,185168,188284,191437,193511,194314,193788,193365,192608,193008,194219,196640,197733,197274,195257,193668,193148,193360,194808,196509,198396,199189,199342,198467,198239
94522,26569,84305,Zip,UT,UT,Clarkston,Logan,Cache County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112355,111935,111971,112038,112361,112777,112945,113103,112846,112694,112535,112675,112618,112895,113111,113417,113628,113677,113985,114211,114704,115155,115608,115578,115693,115992,116260,116165,115732,115442,115448,115635,116339,116897,117467,117654,118055,118434,118817,119168,119559,120123,120563,121378,122334,123514,124701,127572,130411,132814,134236,135668,137522,138761,139931,139688,139595,138970,139497,137629,136052,134222,134130,133864,133452,133884,134977,136795,137746,138787,139680,141782,144075,147100,149206,152416,154755,157046,158319,160259,162779,165096,166320,167407,167499,167515,166987,165989,166362,165804,165333,163988,163348,163681,164129,164571,164277,163901,164184,164086,162047,160356,158904,158255,156242,153840,150854,148216,147929,147796,147905,146804,147382,148303,149763,151243,152536,152787,153624,153908,152974,150422,148337,147444,147277,146172,144350,141003,138744,137649,136941,136362,135561,135951,135380,135308,134685,134435,134564,135485,136485,137575,138094,138862,138924,139568,140471,142193,143626,145433,146319,147751,148380,148266,148145,148388,150344,151820,152893,151049,149188,147185,147650,147595,148215,148090,147830,146675,145151,144311,143769,145112,145503,146253,145152,145802,146627,149263,151445,153683,154939,155640,156654,157370,158694,159905,162006,162948,163081,162231,162140,162719,164046,165275,166452,167270,168850,170910,172722,172595,173004,173984,177658,181581,186284,190172,193313,196301,199517,201845,205374,210120,215381,219215,220815,222554,223038,224016,225927,229335,232593,235624,237210,239182,240451,242667,244690,246078,247637,249150,250129,249873
94429,26761,84064,Zip,UT,UT,Randolph,,Rich County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100765,101007,101562,102865,104411,105776,106752,107330,107292,106708,105726,105250,105265,105897,106264,106170,105689,105667,106301,107657,109553,111550,114270,117186,119622,121602,122748,123844,124546,125083,125499,125633,125800,126883,127323,125918,123802,121680,121358,120998,121412,120806,119741,118177,117626,117420,117637,118016,118592,119069,119361,120407,122101,124864,127217,129325,130269,130609,130519,130772,131639,133290,136012,137718,138352,137417,138362,139901,142162,143614,145069,147228,149446,151849,152274,152976,153596,156182,156824,157077,157004,158500,160424,160883,161342,161036,161697,161904,164159,166637,169489,169922,168168,166570,167171,169525,169973,169017,168542,171221,172419,172593,171580,172898,175835,177890,177795,176706,176880,178346,179195,177642,176036
94625,26761,84643,Zip,UT,UT,Mayfield,,Sanpete County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128285,128374,128029,127627,127085,126413,126295,126102,125904,125979,125679,125970,124859,123786,122342,120951,119806,119579,118899,118841,118870,118684,118392,116773,116970,117132,118620,119676,120921,121146,121412,119978,118281,115985,114841,114555,114682,114614,114001,114362,113566,111937,108992,107892,107171,107344,107398,107911,107466,106541,105654,104603,104614,105563,107111,108270,109479,111155,111915,111766,111378,111834,112445,112751,112801,113793,115769,117417,118713,118900,119474,120457,121721,122837,123858,125626,127853,128280,127611,126852,126908,127273,128156,128631,129196,129194,130171,130735,130752,131188,132848,135352,136623,137603,137896,139261,140599,142181,141996,142275,142741,144348,145033,145211,146359,147610,149276,150096,151291,152708,154692,156224,157531,158085,158462,159036,159545,160500,161452,162814,164072,165165,166645,167832,169271,170508,172079,173693,174767,175835,176501,177393,177371,177291,177334,178091,180019,181670,183763,184776,186280,187453,188734,189615,191041,192395,193216,193544,192654,192064
94418,26797,84053,Zip,UT,UT,Neola,,Duchesne County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181278,180789,180024,178487,176960,176238,175698,175357,174370,173542,172084,170675,169250,168395,167331,166276,164238,162032,159761,157852,156806,155946,157069,157945,158670,157742,157767,158155,160021,160110,159988,158827,158073,156756,153641,150565,148023,146934,145745,144753,143855,144210,144587,145325,145039,144990,144966,146118,147092,147969,148248,148397,148712,149037,149727,150821,152513,154037,156087,157841,159393,160854,162448,164279,165826,167257,168905,170004,171184,172150,172930,173473,174623,175844,176657,176779,176711,177077,177916,179362,180604,182536,183769,185020,185387,186429,187978,190301,192183,193883,194581,195370,196206,196902,198721,200645,203257,204986,206869,208400,210440,212181,214151,215975,218011,219051,219792,219963,220940,222212,222986,223525,224388,226186,228376,230161,231816,235423,239284,243468,245278,246428,247883,249810,251594,251453,251001,250357,250188,249549,249880,250929,252231,252723,253585,255307,256966,258118,258498,259296,260491,261180,260951,260087,260007,260812,261217,260701,260082,260454
94620,27080,84637,Zip,UT,UT,Kanosh,,Millard County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99004,98200,97693,96021,95765,95311,96007,95818,95980,95778,95947,96396,96650,96777,96869,98710,98612,99051,96979,96883,96715,97764,98118,97589,97604,97679,97718,95924,94547,93214,93979,93865,92956,90935,89589,89100,88247,88473,88624,89680,89984,89518,87877,85985,84876,84357,83354,82469,81319,79850,78281,76863,75903,75143,74990,75668,76425,76344,76257,75707,75918,75731,76237,76780,78138,79701,80755,81311,81445,82328,82834,83656,84257,85309,86252,87109,87318,87321,87411,87973,89021,90169,91697,93532,95652,97510,98763,99544,100245,101039,102153,102896,103520,103852,104458,104929,105205,105449,105675,106446,107445,109311,110749,112166,112934,113645,114473,115051,115445,116072,117123,118330,119331,119727,120517,121270,122079,123795,124939,126804,128167,129549,130988,131783,132848,133463,133992,134409,135104,135188,135255,134849,135050,135634,136278,136948,137180,137374,137575,137954,138327,138660,139232,139837,140290,140364,140257,140389,140756,141477
94437,27209,84072,Zip,UT,UT,Tabiona,,Duchesne County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136321,137500,137675,137814,137771,137780,138339,138666,139239,138982,138885,138298,137683,135434,133627,132770,131899,131177,129654,128373,126345,125369,124238,123810,123095,123517,124090,124502,124631,123915,123122,121953,121194,120509,119552,118269,117231,116565,115820,115014,114890,115185,115301,116147,117318,117788,118628,119682,121332,121787,122457,123011,123880,124536,125813,126703,127260,128224,129225,130414,130952,132000,133069,134331,134835,135373,136042,136790,137662,138370,139012,139278,139736,140456,140895,141109,141389,142167,142020,141973,141725,141929,142643,143623,144677,144589,145089,145728,147323,147910,149233,150144,151527,151667,151154,150683,151189,152844,154070,155137,155666,156514,157354,158298,159877,162149,164535,165364,165394,165972,167193,168422,169157,170623,172831,174966,175536,177243,179043,183193,185081,186552,186758,187753,188902,190291,191412,191926,192385,192280,193422,194065,195451,196704,197786,198234,197643,196931,195818,195511,195657,195451,194204,192465,191420,190460,190035,189619,189909,189900
94390,27365,84022,Zip,UT,UT,Dugway,Salt Lake City,Tooele County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129917,128255,126819,124133,122447,121251,119941,118693,117762,116915,115921,115732,115657,116335,116481,117061,117059,117049,117391,117628,116631,116312,115925,116245,115779,115105,114610,114393,113743,112959,112531,112120,113382,113040,113782,111406,110499,108749,108607,107736,106955,105674,103968,103383,102607,103553,103704,105320,106231,108003,109279,109594,109821,109441,108903,107429,106982,106131,105842,104777,104498,103872,103243,103314,103371,104791,106012,107004,106520,105849,105764,106604,107444,108160,108828,109766,111024,111830,113397,115358,117816,119778,121596,123026,124198,125105,125668,125964,125251,124745,124224,125512,127579,130603,131234,130745,130154,130532,130734,129953,129949,129045,127653,124579,121915,119932,120231,122191,123227,123782,125377,129319,133781,138085,141587,144734,147234,149263,151334,152735,155898,158644,161011,160914,160130,160021,161807,164234,166104,165560,164099,161762,159691,158113,157464,158111,158988,159952,160763,161370,162720,165619,168546,172398,175609,179669,182317,184859,188428,193646,199617,205153,209081,210840,214557,218371,223659,226809,231207,235245,238317,239552,239631,239978,241265,243836,244624,244617,243242
94694,27365,84760,Zip,UT,UT,Parowan,Cedar City,Iron County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302206,299482,298336,295249,293811,291751,290178,288860,285604,282584,278439,276408,275141,275490,275181,273811,270450,268098,265748,263212,263376,264278,266776,266768,266234,265893,265113,264423,263704,264004,263926,263061,260988,258567,257258,255758,252870,247583,243371,242291,241989,239329,236003,234659,235373,233536,228967,224878,222850,222148,220570,218811,218360,218962,220332,220997,219729,219581,220131,222848,224529,226618,228658,230361,230861,231637,232740,234137,235819,238077,240764,242056,244324,245790,247860,248652,249639,250205,249846,249684,249792,250145,250009,250092,248696,248123,246321,247269,247845,248964,249005,248853,249175,250510,252093,252250,252442,251913,252985,250990,249222,246558,247167,246722,246855,245036,244803,244653,245265,245911,246397,247534,248582,250285,249953,250565,250448,251301,250493,250784,253475,257424,260477,260901,261564,262771,265539,267451,269811,271345,273572,274452,272646,269086,266727,268885,271356,272325,271528,271383,271349,271803,272185,272977,274335,276357,277829,277110,276009,275698
94378,27486,84007,Zip,UT,UT,Bluebell,,Duchesne County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211752,211139,210135,208327,206839,205230,204546,203589,203422,202283,201323,200078,198998,197549,196187,194911,193204,192030,190035,188339,186067,184920,183930,183387,182261,181677,181337,181605,181710,181310,180498,179950,178778,178060,176941,175560,174764,173645,173316,172464,172338,172327,172375,172373,172770,172973,173325,174554,176328,178321,179290,180278,181193,182083,183115,184052,185530,186872,188756,190453,191684,192763,194079,195681,197037,198777,200730,202781,204360,205637,206653,207127,207797,208434,209444,210599,211764,212662,213403,214006,214798,215733,216559,217929,219329,221219,222625,223808,225053,226624,228087,229468,230490,231996,234145,236076,237660,238665,239961,241580,243201,244674,245823,247100,248460,250439,252422,254264,255579,256591,258146,258944,260331,261487,263790,265918,268932,270390,270872,271281,273078,275454,276699,278347,279578,280765,281009,280945,280646,280997,282231,283668,284782,285489,286548,287596,288873,289607,290156,290968,291967,293056,293923,294717,295213,295834,296634,297400,298068,299233
94677,27486,84742,Zip,UT,UT,Kanarraville,Cedar City,Iron County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258449,255791,253643,251274,248419,246482,243691,242392,241456,240863,240722,241793,243022,245358,247287,247298,248669,249367,251838,253685,255607,257329,258183,258070,258249,258576,259650,260337,260929,261820,262925,262748,262653,262416,263494,263722,264204,263559,263275,263544,264032,264132,263069,261584,259365,258164,256562,254974,251733,249322,247609,246123,244205,241589,239574,238245,237616,236621,235129,235652,237451,240019,239775,238137,237192,237092,236228,232912,232706,233303,234026,230904,228553,225990,225987,224943,223194,221978,222185,224554,222109,219257,217619,219111,219851,219555,218241,218812,219602,220363,220755,221268,222956,223334,223160,223814,225114,227020,228019,229110,230210,231707,231851,232765,234055,236580,238180,237551,236350,234962,235683,236104,236559,236259,238803,238895,238060,236174,236190,236907,236736,237433,237528,238496,238236,237646,235828,236466,238765,241170,242363,242423,243943,244268,244313,243235,243403,245250,244481,243396,242219,243163,243542,243444,244470,246667,249215,250971,252625,254845,257990,259545,260118,260250,262404,267006,269907,271793,274580,278114,281712,281727,283132,284714,285539,286303,286827,287736,287116,286415,282756,280836,279440,281088,281429,281622,282801,283716,283867,282585,282930,283625,286040,286985,287458
94709,27615,84779,Zip,UT,UT,Virgin,St. George,Washington County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160968,162169,162324,163345,163734,165676,167547,169401,170263,171173,173072,175202,176838,177630,179502,182479,186308,187312,187789,188518,192477,197800,201905,204302,206880,210018,213960,215643,218315,221544,225717,227330,225379,221868,218587,217669,217638,217019,215141,213147,209413,206557,204189,206705,209618,209245,206586,203863,201374,198788,193516,190098,186601,183824,181762,178400,175183,174569,176021,177310,177309,178351,183085,185856,189379,192254,194267,193417,191348,190320,189244,187345,185801,185153,184479,185711,185819,185812,184378,184126,185521,184281,182709,181745,182531,182006,179980,178268,178427,178117,178055,178494,178526,180269,182511,186032,188209,190448,192342,193569,194313,196008,199313,204049,209234,213891,216270,216862,217733,218631,221581,224010,225497,225765,224901,223609,221904,219690,218732,217119,216966,216999,216899,216100,215524,215919,216727,216849,216602,217445,219464,222617,224606,226442,227619,230286,233759,236018,237445,237708,239398,241286,242855,243498,243174,241381,239609,238034,238398,239691,242318,244738,246508,246837,247153,248457,250946,255516,260277,264613,264934,265773,266014,269338,272274,275149,277866,279756,282684,284808,285737,285791,286280,287120,288615,289122,290120,291364,293057,295324,296666,298104,300642,304297,309621,314600,319481
94711,27718,84781,Zip,UT,UT,Pine Valley,St. George,Washington County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201200,201867,201915,201906,201348,201713,203419,205782,208962,211539,214729,217762,220629,223058,226066,230742,236730,241296,245066,248745,251621,254371,256235,258440,261755,264568,267291,268572,269798,272479,273826,274252,274174,276675,279129,280201,279815,280072,281028,281350,280550,277358,272661,267424,262138,256549,251529,249950,248047,245514,240730,237587,236848,236460,237234,237122,237415,236445,235277,234370,236182,237868,239237,237137,233767,230850,230078,231384,233146,235612,236588,236078,232759,231886,231345,234332,236456,238926,238807,238017,236955,234029,233112,231689,231673,229803,229549,229860,229482,228279,225603,223932,222356,223337,223004,223262,223578,223505,222345,220229,220416,222500,227288,230811,233017,233286,233619,233965,233599,233903,235601,237387,238669,237794,235907,233808,232534,231698,231841,232098,233707,234822,235599,235621,235332,235132,235449,235542,235827,236494,238160,240165,241489,243043,243671,244734,245067,246411,247131,248227,249845,252470,254439,254919,255080,254870,255397,255446,257044,259114,262497,266000,268389,269281,268975,270009,271171,273224,275524,279288,282671,285250,286444,288262,290839,293344,295690,298001,300807,303647,306165,307925,309674,308729,308375,306686,307015,307814,309720,311592,313503,315390,317667,320294,323300,329282,335907
94587,27783,84530,Zip,UT,UT,Monticello,,San Juan County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189736,189760,189692,189093,189543,189996,190584,189646,188670,187679,187441,186515,185813,184384,183323,182597,180063,177832,175346,174930,174112,173621,172420,171965,170736,170064,169042,168319,167841,166693,165258,163776,162871,161598,159670,157809,156715,156523,156362,156413,156824,157133,157938,158143,158456,158365,159064,159853,160565,160543,160727,161072,162084,163695,165250,166902,167919,169478,170602,171934,173224,174965,177090,178748,179809,179784,179707,179646,180888,182171,183701,184521,185270,185763,185991,186461,186561,187183,187826,189219,190135,190330,190366,191062,192260,193382,193930,195132,196714,199043,200759,202051,202720,204824,206244,207678,207532,208108,208425,208466,209215,209802,210903,211662,212753,213081,213965,215255,216903,217720,219107,218631,217436,215848,216616,216982,217159,216996,217229,216042,217363,219448,223055,226216,229105,231720,232997,234306,235617,236593,238144,240884,241835,242650,241628,242162,242860,244069,245068,246321,247594,249432,250546,251470,252462,253404,254941
